% Model:              three_layers.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 12 2022, 17:26
% Dimension:          2
% Nodes:              2889
% Expressions:        1
% Description:        表面
% R                       Z                        Color
7.823015337341122E-4      7.600095053611833E-5     4456.205514728341
7.510580687021788E-4      1.5200190107223662E-4    4074.3092828831022
7.198146036702455E-4      2.280028516083549E-4     4015.1182687027717
6.885711386383123E-4      3.0400380214447325E-4    4392.440612649571
6.57327673606379E-4       3.8000475268059155E-4    5744.271749369377
7.418359990128365E-4      0                        8819.303892581294
7.105925339809031E-4      7.600095053611834E-5     8282.834304647506
6.793490689489698E-4      1.5200190107223665E-4    7860.431111170686
6.481056039170364E-4      2.280028516083549E-4     7574.449309718032
6.168621388851033E-4      3.040038021444733E-4     7787.996301498079
6.701269992596271E-4      0                        14454.443783515262
6.388835342276941E-4      7.600095053611833E-5     14045.510725709104
6.076400691957607E-4      1.5200190107223662E-4    13699.969666175346
5.763966041638273E-4      2.280028516083549E-4     12641.421724751815
5.984179995064181E-4      0                        20220.648718291843
5.671745344744849E-4      7.600095053611833E-5     19867.861695675525
5.359310694425516E-4      1.5200190107223662E-4    17940.514842028686
5.267089997532091E-4      0                        26033.38817136061
4.954655347212758E-4      7.600095053611833E-5     23393.09948641074
0.001315917592737787      2.407585966442702E-4     2159.5372173869673
0.0012893166410572498     1.9260687731541618E-4    2099.114984373573
0.0012627156893767115     1.4445515798656208E-4    2210.719934953681
0.0012361147376961736     9.630343865770806E-5     2326.2009995702665
0.0012095137860156364     4.815171932885406E-5     2444.7622040373753
0.0013547340741902297     1.9260687731541618E-4    2309.300502496576
0.0013281331225096923     1.444551579865621E-4     2384.217995233135
0.0013015321708291542     9.630343865770806E-5     2447.991209616336
0.0012749312191486166     4.815171932885402E-5     2516.178319619689
0.0012483302674680791     1.3364786868545481E-20   2588.3700472824917
0.0013935505556426722     1.4445515798656208E-4    2647.192499221416
0.0013669496039621348     9.630343865770809E-5     2877.0726145690046
0.0013403486522815971     4.8151719328854E-5       2930.095049411963
0.0013137477006010592     -2.0047180302818228E-20  2986.327920101511
0.0014323670370951147     9.630343865770806E-5     3084.1424853064736
