% Model:              three_layers reality at 0.1mm.mph
% Version:            COMSOL 5.6.0.280
% Date:               Mar 10 2022, 15:53
% Table:              表格 1 - 全局计算 1
% freq (Hz)              real(emw.S11) (1)        imag(emw.S11) (1)
300000000                0.4594302426049979       -0.7517781367586692
330000000                0.38307756104127827      -0.7899059038364042
360000000                0.303818438373461        -0.8205572408999608
390000000                0.2223388539021931       -0.8434998625370664
420000000                0.1393538918616155       -0.8585676072266655
450000000                0.055598101809810535     -0.8656635081625859
480000000                -0.028183408810380686    -0.864761602453533
510000000                -0.1112433746436853      -0.8559076951840515
540000000                -0.19284037640047735     -0.8392192066828266
570000000                -0.2722464942921083      -0.8148841870082221
600000000                -0.3487546172091491      -0.783159559319247
630000000                -0.42168539042091935     -0.7443686440195525
660000000                -0.4903937724803422      -0.6988980113294798
690000000                -0.5542751634785866      -0.6471937104992803
720000000                -0.6127710653728966      -0.589756924981852
750000000                -0.6653742341520827      -0.527139106060662
780000000                -0.7116332861368302      -0.45993664004052653
810000000                -0.7511567233938301      -0.3887851077908576
840000000                -0.7836163483416089      -0.31435319748641755
870000000                -0.8087500422986162      -0.23733633440037216
900000000                -0.8263638886408755      -0.15845009310885916
930000000                -0.8363336273020638      -0.07842345896197417
960000000                -0.8386054337078855      0.002007993788143974
990000000                -0.8331960217581282      0.08210893976857295
1020000000               -0.8201920769212752      0.16115108938997513
1050000000               -0.7997490319613818      0.23841985967609763
1080000000               -0.7720892041152017      0.3132208651979884
1110000000               -0.7374993184190718      0.3848861689101293
1140000000               -0.6963274477687034      0.45278023472619183
1170000000               -0.648979405352633       0.5163055284732035
1200000000               -0.5959146301632309      0.5749077173449086
1230000000               -0.5376416104685011      0.6280804231062037
1260000000               -0.47471289412991596     0.6753694890101202
1290000000               -0.4077197376434013      0.7163767261141004
1320000000               -0.33728644876735087     0.750763109867148
1350000000               -0.26406447935539756     0.7782514039426861
1380000000               -0.1887263266811907      0.798628193979699
1410000000               -0.11195930224802204     0.8117453198983521
1440000000               -0.034459227369836753    0.8175207013204715
1470000000               0.0430758855013373       0.8159385564652095
1500000000               0.11995210774039791      0.8070490205693901
1530000000               0.1954857691411835       0.7909671753842633
1560000000               0.26900947758512395      0.7678715065420495
1590000000               0.33987793151928436      0.7380018106095189
1620000000               0.40747347590275196      0.7016565782947161
1650000000               0.47121135561471683      0.6591898845900662
1680000000               0.5305446237464139       0.611007820678975
1710000000               0.5849686664688555       0.5575645058978678
1740000000               0.6340253102167925       0.4993577213130809
1770000000               0.6773064816478911       0.4369242091502371
1800000000               0.7144573956862392       0.3708346846703337
1830000000               0.7451792522260647       0.30168860876975584
1860000000               0.769231427511572        0.23010877096320695
1890000000               0.7864331522617413       0.15673573283684286
1920000000               0.7966646749264155       0.08222218179071306
1950000000               0.7998679153566339       0.007227243399941692
1980000000               0.7960466215812438       -0.06758920276303947
2010000000               0.7852660498759985       -0.14157216488943056
2040000000               0.7676521952821368       -0.21407710947802655
2070000000               0.7433906041050762       -0.28447544756465476
2100000000               0.7127247976660183       -0.3521599467585472
2130000000               0.6759543202340961       -0.4165501098152251
2.16E9                   0.6334323815449135       -0.4770975938367422
2.19E9                   0.5855629803985576       -0.5332917631245484
2.22E9                   0.5327972620636752       -0.5846654337607482
2.25E9                   0.47562870210845887      -0.6308007131846334
2.28E9                   0.4145866251287725       -0.6713344924424068
2.31E9                   0.35022777121567067      -0.7059626309761396
2.34E9                   0.2831263562385235       -0.734441450754137
2.37E9                   0.21386428056722712      -0.7565854085962916
2.4E9                    0.1430240800331207       -0.7722612432226725
2.43E9                   0.07118666318323363      -0.7813810443521803
2.46E9                   -0.0010665361541713381   -0.7838978556086229
2.49E9                   -0.07315005506526227     -0.7798061260615725
2.52E9                   -0.14447325320799892     -0.7691463298303653
2.55E9                   -0.21444337667530036     -0.7520108606258825
2.58E9                   -0.28247219035451726     -0.7285483464282625
2.61E9                   -0.34798424478793716     -0.69896506856334
2.64E9                   -0.4104250185410681      -0.6635236656685699
2.67E9                   -0.46926799723879925     -0.6225399840823062
2.7E9                    -0.5240204702316588      -0.5763789283266982
2.73E9                   -0.5742281974268993      -0.5254498799721437
2.76E9                   -0.6194791950472723      -0.47020197227691424
2.79E9                   -0.6594068523675847      -0.41111932668539314
2.82E9                   -0.693692519411199       -0.3487162690181802
2.85E9                   -0.7220676426277708      -0.28353251300713433
2.88E9                   -0.7443154825670751      -0.21612829756472174
2.91E9                   -0.7602724227149876      -0.14707947371655136
2.94E9                   -0.7698288664625883      -0.0769725487355299
2.97E9                   -0.7729297147865335      -0.006399705637031905
3.0E9                    -0.7695744176093661      0.06404617592487925
3.03E9                   -0.7598165946872579      0.1337764654459112
3.06E9                   -0.7437632262248841      0.20221165851520395
3.09E9                   -0.7215734184584517      0.2687861476035095
3.12E9                   -0.6934567546841967      0.3329528493006644
3.15E9                   -0.6596712471011662      0.39418765216690055
3.18E9                   -0.6205209089461928      0.451993652183867
3.21E9                   -0.5763529690464997      0.5059051467375912
3.24E9                   -0.5275547518692274      0.5554913621084131
3.27E9                   -0.4745502451119151      0.6003598929899321
3.3E9                    -0.4177963744925648      0.6401598342182845
3.33E9                   -0.35777900229523        0.6745845842325927
3.36E9                   -0.2950086640611372      0.7033742960014643
3.39E9                   -0.23001605805984174     0.7263179447545096
3.42E9                   -0.1633473063718931      0.7432549738413311
3.45E9                   -0.09555901596018934     0.7540764721291483
3.48E9                   -0.027213183340196068    0.758725831321029
3.51E9                   0.041127993449433124     0.7571988325288742
3.54E9                   0.10890730943181559      0.7495431213180478
