% Model:              three_layers reality at 0.1mm.mph
% Version:            COMSOL 5.6.0.280
% Date:               Feb 23 2022, 19:41
% Table:              表格 1 - 全局计算 1
% freq (Hz)              real(emw.S11) (1)        imag(emw.S11) (1)
300000000                0.5398349076047027       -0.7281833399884214
330000000                0.4711148527099063       -0.7728158089277515
360000000                0.3988405745128665       -0.8111077809075008
390000000                0.32357401275210673      -0.8427677736595953
420000000                0.24590559410060708      -0.8675553429330782
450000000                0.16644849650590815      -0.8852835437302418
480000000                0.08583305445642023      -0.8958209048449819
510000000                0.004701211383982518     -0.8990929141783908
540000000                -0.07629902151622191     -0.8950830097259183
570000000                -0.15651910498541693     -0.8838330691624448
600000000                -0.23531549724765705     -0.8654433920955873
630000000                -0.3120551382109068      -0.840072171005518
660000000                -0.3861208581495893      -0.8079344500399686
690000000                -0.45691667032595085     -0.7693005747668555
720000000                -0.5238729038540283      -0.724494140577116
750000000                -0.5864511313891376      -0.6738894521795271
780000000                -0.6441488449171789      -0.6179085122117414
810000000                -0.6965038340989212      -0.5570175619160419
840000000                -0.7430982222254967      -0.4917232027964682
870000000                -0.7835621179892723      -0.42256813272972116
900000000                -0.8175768436168509      -0.3501265358631211
930000000                -0.8448777046725926      -0.2749991693439201
960000000                -0.8652562707920208      -0.19780819500755764
990000000                -0.8785621424426422      -0.11919180682334803
1020000000               -0.8847041841871262      -0.03979870849543757
1050000000               -0.8836512113472846      0.03971750278476101
1080000000               -0.8754321233059387      0.1187039888788784
1110000000               -0.8601354833118844      0.19651430176697082
1140000000               -0.8379085512593543      0.27251393551629033
1170000000               -0.808955782399658       0.34608574310696666
1200000000               -0.773536811208913       0.4166351639983825
1230000000               -0.7319639454689416      0.4835952113387678
1260000000               -0.6845992011089721      0.54643117113637
1290000000               -0.6318509131051743      0.6046449701454619
1320000000               -0.5741699619955237      0.657779173801158
1350000000               -0.5120456590896981      0.7054205806901973
1380000000               -0.4460013361565521      0.7472033855845975
1410000000               -0.37658968741930005     0.7828118886253642
1440000000               -0.3043879129499256      0.8119827339490758
1470000000               -0.2299927130619171      0.8345066667321079
1500000000               -0.1540151830986851      0.8502298031459928
1530000000               -0.07707565721437942     0.8590544129894016
1560000000               2.0145164507443525E-4    0.8609392197317556
1590000000               0.07719277041136063      0.8558992273382482
1620000000               0.1532810001853555       0.8440050873692787
1650000000               0.22785982619199585      0.8253820235880003
1680000000               0.3003386659945978       0.8002083345408906
1710000000               0.37014722216740775      0.7687134973012497
1740000000               0.4367398086085105       0.7311758978585945
1770000000               0.49959942322758977      0.6879202154124007
1800000000               0.5582415428361314       0.6393144893041934
1830000000               0.6122176197070616       0.5857668981371267
1860000000               0.661118262019722        0.5277222815128257
1890000000               0.704576083869662        0.46565843491293446
1920000000               0.7422682132407292       0.4000822084565906
1950000000               0.7739184493338656       0.3315254399438279
1980000000               0.7992990633865112       0.26054075211623456
2010000000               0.8182322398694706       0.18769724319136083
2040000000               0.8305911576269356       0.11357609827938553
2070000000               0.8363007129674941       0.03876614719415542
2100000000               0.8353378886234659       -0.03614060918946018
2130000000               0.827731772963654        -0.11055348659596471
2.16E9                   0.8135632312751622       -0.18388760782534952
2.19E9                   0.7929642227739635       -0.2555683911408192
2.22E9                   0.7661167404923849       -0.32503603370966955
2.25E9                   0.7332513260498882       -0.3917499764152004
2.28E9                   0.6946450866924554       -0.45519329894727395
2.31E9                   0.6506191439394808       -0.5148769234302473
2.34E9                   0.6015355126447798       -0.5703434214239408
2.37E9                   0.5477935656978258       -0.6211701952084558
2.4E9                    0.48982641602949395      -0.6669719326374204
2.43E9                   0.4280975785369041       -0.7074025147574194
2.46E9                   0.36309803997666706      -0.7421567994988933
2.49E9                   0.29534349132101756      -0.7709726676268764
2.52E9                   0.2253712743480737       -0.7936333907430111
2.55E9                   0.15373672047854045      -0.8099700416111326
2.58E9                   0.0810088585276624       -0.8198635665125672
2.61E9                   0.0077656869488038184    -0.8232462671572516
2.64E9                   -0.06541074872367343     -0.8201026242767444
2.67E9                   -0.13793929763577797     -0.8104695116148888
2.7E9                    -0.20924457145270017     -0.7944358811518704
2.73E9                   -0.27876169861055333     -0.7721419859079186
2.76E9                   -0.3459409474406594      -0.7437781813530331
