% Model:              three_layers reality at 0.1mm.mph
% Version:            COMSOL 5.6.0.280
% Date:               Mar 8 2022, 10:18
% Table:              表格 1 - 全局计算 1
% freq (Hz)              real(emw.S11) (1)        imag(emw.S11) (1)
300000000                0.40756356929017984      -0.7739431741890206
330000000                0.3238045303210427       -0.8098651617639766
360000000                0.23709993119332023      -0.8369467395320221
390000000                0.14835130157837303      -0.8549437538295145
420000000                0.05848567606425217      -0.8637066853296615
450000000                -0.03155604972950634     -0.8631826600316082
480000000                -0.12083036542793        -0.8534162683605925
510000000                -0.20840206995453026     -0.8345492211733165
540000000                -0.29335487037138125     -0.806818873027898
570000000                -0.37480161112435245     -0.7705556479827522
600000000                -0.45189406574031504     -0.7261794104947871
630000000                -0.5238322125612691      -0.6741948322232262
660000000                -0.5898729112439658      -0.6151858147397249
690000000                -0.6493378974237448      -0.5498090371966281
720000000                -0.7016210166136821      -0.4787867067869283
750000000                -0.7461946242389134      -0.40289859835525466
780000000                -0.7826150868243542      -0.322973476840997
810000000                -0.8105273284804231      -0.2398800029410221
840000000                -0.8296683772847516      -0.1545172278741196
870000000                -0.8398698774337575      -0.06780478718871322
900000000                -0.8410595448046371      0.01932709330189178
930000000                -0.8332615558491775      0.10594766512276532
960000000                -0.816595872070307       0.1911356835909156
990000000                -0.791276514682939       0.27398927996787736
1020000000               -0.7576088161691772      0.3536355687804298
1050000000               -0.7159856871309809      0.42923988381210887
1080000000               -0.6668829479288995      0.5000145418102032
1110000000               -0.6108537849549882      0.56522703937101
1140000000               -0.5485224009512387      0.6242075960671726
1170000000               -0.4805769371293307      0.6763559657032759
1200000000               -0.4077617524344209      0.7211474467106957
1230000000               -0.33086915132828854     0.7581380330496487
1260000000               -0.2507306567026218      0.7869686573444357
1290000000               -0.1682079280176657      0.8073684891695623
1320000000               -0.08418342752896422     0.8191572623681878
1350000000               4.490615578045976E-4     0.8222466166613795
1380000000               0.08479396097323343      0.8166404498465263
1410000000               0.16796336459961836      0.802434287829528
1440000000               0.2490863465806049       0.7798136903031018
1470000000               0.3273180132193629       0.7490517199526326
1500000000               0.40184820597609633      0.7105055126648656
1530000000               0.47190976812320057      0.6646119950567069
1560000000               0.5367862935674538       0.6118828039007193
1590000000               0.5958192832381318       0.5528984693587405
1620000000               0.6484146416261354       0.48830193064591837
1650000000               0.6940484541077308       0.4187914583846557
1680000000               0.732271993862526        0.3451130628995467
1710000000               0.7627159159366613       0.2680524716100314
1740000000               0.7850936049134906       0.18842676181545515
1770000000               0.799203651811282        0.10707573729060288
1800000000               0.8049314451358907       0.024853138381350403
1830000000               0.8022498704529334       -0.057382224629728446
1860000000               0.7912191222517937       -0.1387753257387708
1890000000               0.7719856413703102       -0.21848367809416916
1920000000               0.7447802005463218       -0.29568590579206483
1950000000               0.7099151696782369       -0.3695900540089998
1980000000               0.6677810007227323       -0.43944156574541293
2010000000               0.6188419790764311       -0.5045308631375609
2040000000               0.5636312924723438       -0.5642004838047704
2070000000               0.50274546746015         -0.6178517385428585
2100000000               0.43683821359394737      -0.6649508746430697
2130000000               0.3666136908483649       -0.7050347454465772
2.16E9                   0.2928191704184133       -0.7377159911117214
2.19E9                   0.21623699127999033      -0.7626877073535483
2.22E9                   0.13767563921593381      -0.7797274850561537
2.25E9                   0.05795974535959445      -0.788700508285496
2.28E9                   -0.022081070520277104    -0.7895611058199479
2.31E9                   -0.10162415533551226     -0.7823518901589843
2.34E9                   -0.17986545590355424     -0.7671997130443243
2.37E9                   -0.2560289659210767      -0.7443085109756378
2.4E9                    -0.32937221424213753     -0.7139506683929902
2.43E9                   -0.3991875906774917      -0.6764597983047441
2.46E9                   -0.4648016972459481      -0.6322273810236446
2.49E9                   -0.5255761701827304      -0.5817032992844239
2.52E9                   -0.5809122603012352      -0.5253977831404589
2.55E9                   -0.6302589128086096      -0.4638816777911372
2.58E9                   -0.6731222923133364      -0.39778333907510444
2.61E9                   -0.709074600788019       -0.3277822866549278
2.64E9                   -0.7377609817572102      -0.2546007414830307
2.67E9                   -0.7589042757884077      -0.17899422593781583
2.7E9                    -0.7723079165345571      -0.1017420095811666
2.73E9                   -0.7778573764850155      -0.023637775320345514
2.76E9                   -0.7755204939754932      0.05451937526234477
2.79E9                   -0.7653468927161582      0.13193357009423334
2.82E9                   -0.7474666098693699      0.20782048650274604
2.85E9                   -0.7220879915044982      0.2814153494362668
2.88E9                   -0.6894948871895363      0.35198059381351177
2.91E9                   -0.6500431672386829      0.4188131582672903
2.94E9                   -0.6041565880613521      0.48125136489799714
2.97E9                   -0.5523220376320341      0.5386813328072728
3.0E9                    -0.49508420150334365     0.5905428708502614
3.03E9                   -0.43303969823417754     0.636334796441085
3.06E9                   -0.3668307410164154      0.6756196311505541
3.09E9                   -0.2971383890250304      0.7080276298601158
3.12E9                   -0.22467545733568528     0.7332601076694336
3.15E9                   -0.15017915785127497     0.7510920372306051
3.18E9                   -0.07440354515025938     0.7613738980387673
3.21E9                   0.001888159097782527     0.7640327675916532
3.24E9                   0.07793129185638357      0.7590726516632913
3.27E9                   0.1529674563285477       0.7465740562240681
3.3E9                    0.22625214641065894      0.7266928066635747
3.33E9                   0.2970622246871658       0.699658120963866
3.36E9                   0.3647031898913339       0.6657699433190379
3.39E9                   0.42851616566610606      0.625395544808877
3.42E9                   0.48788453484946914      0.5789654001537327
3.45E9                   0.5422401334193824       0.5269683563952283
3.48E9                   0.5910689074813468       0.4699461225189201
3.51E9                   0.6339159286420522       0.40848712965939465
3.54E9                   0.6703896617816959       0.34321983902077435
