% Model:              cali 1.19 0.25mm.mph
% Version:            COMSOL 5.6.0.280
% Date:               Feb 18 2022, 15:18
% Table:              表格 1 - 全局计算 1
% freq (Hz)              real(emw.S11) (1)        imag(emw.S11) (1)
300000000                0.644023914618526        -0.7474607890261119
330000000                0.5775469522036458       -0.7998216617072837
360000000                0.506860698481059        -0.8462485152375886
390000000                0.43249748316097636      -0.8864039455545312
420000000                0.3550165873398342       -0.9199985996196833
450000000                0.2749998744920303       -0.9467933215444841
480000000                0.19304725050932597      -0.9666008982584906
510000000                0.10977198969018431      -0.9792873909381754
540000000                0.02579596470784029      -0.9847730417929184
570000000                -0.058255179937483886    -0.9830327492910389
600000000                -0.14175687217757105     -0.9740961087069607
630000000                -0.22409043364356301     -0.9580470184229126
660000000                -0.3046478392808396      -0.9350228562162285
690000000                -0.3828363754444632      -0.9052132335251575
720000000                -0.4580831590622782      -0.8688583391596589
750000000                -0.5298394804779         -0.8262468876827438
780000000                -0.597584934870531       -0.7777136910350286
810000000                -0.6608313091028859      -0.7236368751019612
840000000                -0.7191261925944064      -0.6644347663376675
870000000                -0.7720562842117235      -0.6005624757975241
900000000                -0.8192503690731358      -0.532508211193908
930000000                -0.8603819431437607      -0.460789349040152
960000000                -0.8951714660681568      -0.3859483015436067
990000000                -0.9233882265686811      -0.30854821408968447
1020000000               -0.9448518082453012      -0.2291685303210494
1050000000               -0.9594331471862729      -0.14840046281605868
1080000000               -0.9670551765874363      -0.06684240783828603
1110000000               -0.9676930573733655      0.01490465774481106
1140000000               -0.9613739973600928      0.09624175902492982
1170000000               -0.9481766652325572      0.17657644784320495
1200000000               -0.9282302090027574      0.25532723374641847
1230000000               -0.9017128920029918      0.3319278858783352
1260000000               -0.868850362524973       0.40583157306423145
1290000000               -0.8299135761776477      0.47651481075899405
1320000000               -0.7852163925496518      0.5434811862997648
1350000000               -0.7351128701446067      0.6062648361178086
1380000000               -0.6799942854139822      0.6644336514910116
1410000000               -0.6202859031898257      0.7175921921915605
1440000000               -0.5564435270347804      0.7653842899867658
1470000000               -0.4889498585342456      0.807495326711253
1500000000               -0.4183106955063828      0.84365417340564
1530000000               -0.34505099994629096     0.8736347789720988
1560000000               -0.26971086881210143     0.8972573985362792
1590000000               -0.1928414434210101      0.9143894552179612
1620000000               -0.11500079574283006     0.9249460348095098
1650000000               -0.03674982884337776     0.9288900208746296
1680000000               0.041351776539330844     0.9262318845084831
1710000000               0.11874954545590306      0.9170291449086293
1740000000               0.19489810414631936      0.90138551330016
1770000000               0.26926496918263754      0.8794497277852198
1800000000               0.34133420816094184      0.8514140852203713
1830000000               0.41060994595414935      0.8175126794077748
1860000000               0.4766196900266195       0.778019360283291
1890000000               0.5389174506404107       0.7332454335856315
1920000000               0.5970866357405707       0.6835371231675824
1950000000               0.6507427037750517       0.6292728192970212
1980000000               0.6995355606235389       0.5708601366366899
2010000000               0.7431516892785329       0.5087328054861566
2040000000               0.7813160026702566       0.4433474201474307
2070000000               0.8137934120086516       0.37518006823841793
2100000000               0.8403901047855801       0.30472286488917427
2130000000               0.8609545282912969       0.23248041590781493
2.16E9                   0.8753780763457691       0.1589662339717357
2.19E9                   0.8835954787442578       0.08469913167828268
2.22E9                   0.8855848946585362       0.010199615083028376
2.25E9                   0.8813677129382285       -0.06401369893398277
2.28E9                   0.8710080639802826       -0.13742761867933245
2.31E9                   0.8546120494515592       -0.2095378447792808
2.34E9                   0.8323266977333674       -0.2798523468973699
2.37E9                   0.8043386545274992       -0.34789462905937535
2.4E9                    0.7708726194544472       -0.41320686388192307
2.43E9                   0.7321895410393964       -0.4753528763895399
2.46E9                   0.6885845836736181       -0.5339209597042834
2.49E9                   0.640384881498801        -0.5885265057011827
2.52E9                   0.58794709535687         -0.6388144350227138
2.55E9                   0.5316547899571157       -0.6844614122534085
2.58E9                   0.4719156495205947       -0.7251778332925324
2.61E9                   0.40915855092337133      -0.760709573554959
2.64E9                   0.3438305143915106       -0.7908394869486081
2.67E9                   0.27639355208537036      -0.8153886474168616
2.7E9                    0.20732143609960066      -0.8342173260925034
2.73E9                   0.13709640723770367      -0.8472256991407634
2.76E9                   0.06620584680785893      -0.8543542828157804
2.79E9                   -0.004861066425222305    -0.8555840941713543
2.82E9                   -0.07561669169032453     -0.8509365375911492
2.85E9                   -0.14557823180265858     -0.840473019158003
2.88E9                   -0.21427098682018786     -0.8242942926921787
2.91E9                   -0.28123153402749507     -0.8025395430919673
2.94E9                   -0.3460108130824354      -0.7753852144100608
2.97E9                   -0.4081770957865609      -0.7430435918306718
3.0E9                    -0.46731882086773074     -0.70576114837373
3.03E9                   -0.5230472750344257      -0.6638166687924253
3.06E9                   -0.5749991027378848      -0.617519164623739
3.09E9                   -0.6228386283316116      -0.5672055957723526
3.12E9                   -0.6662599756314709      -0.5132384153546506
3.15E9                   -0.7049889714142075      -0.45600295569532756
3.18E9                   -0.7387848209524336      -0.3959046744539923
3.21E9                   -0.7674415453844561      -0.33336628077623753
3.24E9                   -0.7907891724872709      -0.26882476210237616
3.27E9                   -0.8086946742192374      -0.2027283329157008
3.3E9                    -0.8210626463233432      -0.1355333270644369
3.33E9                   -0.8278357271292176      -0.06770105556357009
3.36E9                   -0.8289947546058892      3.0534809988652575E-4
3.39E9                   -0.8245586626090916      0.06802407332139868
3.42E9                   -0.8145841191148364      0.13499774677709112
3.45E9                   -0.7991649110363129      0.20077649463653569
3.48E9                   -0.7784310819843907      0.264920932064753
3.51E9                   -0.7525478310119861      0.32700506006584623
3.54E9                   -0.7217141820031407      0.38661905066820773
3.57E9                   -0.6861614348587182      0.4433719024933475
3.6E9                    -0.6461514110569303      0.4968939497806563
3.63E9                   -0.6019745074640808      0.5468392092257928
3.66E9                   -0.5539475733931519      0.5928875503824853
3.69E9                   -0.502411626994728       0.6347466766816613
3.72E9                   -0.4477294278764175      0.6721539057325567
3.75E9                   -0.390282923609648       0.7048777390423829
3.78E9                   -0.33047058838382964     0.7327192128541259
3.81E9                   -0.2687046724616575      0.7555130234349334
3.84E9                   -0.20540838145485926     0.7731284216802231
3.87E9                   -0.1410130045504049      0.7854698735277961
3.9E9                    -0.0759550109308691      0.7924774842092221
3.93E9                   -0.010673133498040423    0.7941271859276053
3.96E9                   0.054394541152203324     0.7904306900623356
3.99E9                   0.11881345786935392      0.7814352064608359
4.02E9                   0.18215543496055916      0.767222933822987
4.05E9                   0.24400144545503244      0.7479103265304258
4.08E9                   0.3039443204419744       0.7236471446041138
4.11E9                   0.3615913581929025       0.6946152946800137
4.14E9                   0.41656682342880613      0.6610274710861254
4.17E9                   0.46851432203063886      0.6231256071466108
4.2E9                    0.5170990373570202       0.5811791478800211
4.23E9                   0.5620098153434014       0.5354831561272454
4.26E9                   0.6029610865283005       0.4863562650205555
4.29E9                   0.639694614221273        0.43413849046102926
4.32E9                   0.6719810591330599       0.3791889179112926
4.35E9                   0.6996213518567654       0.32188327851163345
4.38E9                   0.7224478658096815       0.2626114299345483
4.41E9                   0.740325384348536        0.20177475799616046
4.44E9                   0.7531518570497799       0.1397835152735187
4.47E9                   0.760858941311588        0.07705411340154228
4.5E9                    0.7634123267278323       0.014006385819885843
4.53E9                   0.7608118408920064       -0.04893916203099065
4.56E9                   0.7530913365910777       -0.1113640981075344
4.59E9                   0.7403183615811966       -0.172854787781777
4.62E9                   0.7225936134104924       -0.2330050796807442
4.65E9                   0.7000501829924204       -0.29141893674345787
4.68E9                   0.6728525918784858       -0.3477129961729067
4.71E9                   0.6411956293885599       -0.4015190423930916
4.74E9                   0.6053029969512572       -0.4524863775449617
4.77E9                   0.5654257681972512       -0.500284074612127
4.8E9                    0.5218406744898998       -0.5446030989171636
4.83E9                   0.4748482266832113       -0.585158284462087
4.86E9                   0.42477068498904935      -0.6216901523943285
4.89E9                   0.3719498898370308       -0.6539665598100012
4.92E9                   0.31674496757521453      -0.6817841681066721
4.95E9                   0.25952992572393985      -0.704969721197751
4.98E9                   0.20069115331740478      -0.7233811250536557
5.01E9                   0.14062484253193228      -0.7369083213128493
5.04E9                   0.07973434846258379      -0.7454739489734546
5.07E9                   0.01842750434099454      -0.7490337895874278
5.1E9                    -0.04288609005305499     -0.7475769927618248
5.13E9                   -0.1037977888235238      -0.7411260802570195
5.16E9                   -0.1639026110802588      -0.7297367284338027
5.19E9                   -0.22280192460693282     -0.7134973303157502
5.22E9                   -0.2801060839751447      -0.6925283400500403
5.25E9                   -0.33543700531753223     -0.6669814040515665
5.28E9                   -0.38843066023926665     -0.6370382846444393
