% Model:              three_layers reality at 0.1mm.mph
% Version:            COMSOL 5.6.0.280
% Date:               Mar 7 2022, 11:42
% Table:              表格 1 - 全局计算 1
% freq (Hz)              real(emw.S11) (1)        imag(emw.S11) (1)
300000000                0.48814473521603524      -0.7847498855870021
330000000                0.4082465700284303       -0.825973555337337
360000000                0.32514582280715154      -0.8592851455906075
390000000                0.23957830494703014      -0.8844418716363812
420000000                0.15230668085241295      -0.901267538401469
450000000                0.06411218913867778      -0.9096565302170112
480000000                -0.02421357704406848     -0.9095763955345598
510000000                -0.11187680173737587     -0.9010692368699774
540000000                -0.19808944911056497     -0.884252044992281
570000000                -0.2820770882373555      -0.8593160756999692
600000000                -0.3630864839354955      -0.8265253450737235
630000000                -0.4403928968504886      -0.7862143069043595
660000000                -0.5133070334339974      -0.7387847707603479
690000000                -0.5811815890503967      -0.6847021171148419
720000000                -0.6434173287204801      -0.624490866783939
750000000                -0.6994686537637933      -0.5587296636071842
780000000                -0.748848606907802       -0.48804573202339596
810000000                -0.7911332733659147      -0.41310887382013733
840000000                -0.8259655413229545      -0.3346250709973605
870000000                -0.8530581912928906      -0.2533297640339968
900000000                -0.8721962905124118      -0.1699808769023261
930000000                -0.8832388755632876      -0.0853516611246972
960000000                -0.88611991335007        -2.2343237764597393E-4
990000000                -0.8808485379382271      0.08462172733115536
1020000000               -0.8675085678355041      0.16840822910153785
1050000000               -0.8462573154758175      0.2503741271907626
1080000000               -0.8173237074936698      0.32977809039265016
1110000000               -0.7810057410877453      0.40590612841468365
1140000000               -0.7376673079746872      0.4780780102611978
1170000000               -0.6877344233796636      0.545653315539865
1200000000               -0.6316909027688649      0.6080370642733102
1230000000               -0.5700735340310027      0.6646848756267053
1260000000               -0.5034667969102962      0.7151076115141077
1290000000               -0.4324971852685054      0.7588754667192288
1320000000               -0.3578271906962678      0.7956214732507066
1350000000               -0.280149008334212       0.8250443928743361
1380000000               -0.20017802755484482     0.8469109780881614
1410000000               -0.11864617092212289     0.8610575883273394
1440000000               -0.03629514562478349     0.8673911544459072
1470000000               0.046130329254005176     0.8658894910143071
1500000000               0.12788925657819536      0.8566009620138048
1530000000               0.20825099497374283      0.8396435115831182
1560000000               0.2865017333491382       0.8152030772007726
1590000000               0.3619507494251609       0.7835314080904918
1620000000               0.43393639853048854      0.7449433168130039
1650000000               0.5018317826636886       0.6998133966687492
1680000000               0.5650500533468421       0.6485722419754031
1710000000               0.6230493063421729       0.5917022121688796
1740000000               0.6753370308322215       0.5297327841113438
1770000000               0.7214740804183031       0.4632355402281701
1800000000               0.7610781388636831       0.39281884238883
1830000000               0.793826658817649        0.31912224375560244
1860000000               0.8194592579083602       0.24281069209470535
1890000000               0.8377795629145194       0.16456857896015997
1920000000               0.848656499741352        0.08509368895303561
1950000000               0.8520250344267986       0.0050911018405993555
1980000000               0.8478863786006201       -0.07473290274071002
2010000000               0.8363076814487919       -0.15367689470781978
2040000000               0.8174212384788717       -0.23105026387492328
2070000000               0.7914232534749414       -0.3061790949420751
2100000000               0.7585721896978793       -0.37841195596488386
2130000000               0.7191867317358007       -0.44712564363873925
2.16E9                   0.6736433371160203       -0.5117309684564628
2.19E9                   0.6223732692359167       -0.5716786909143846
2.22E9                   0.5658588574128764       -0.6264656956899499
2.25E9                   0.504628545060652        -0.6756413410493132
2.28E9                   0.4392501652835492       -0.7188135613064172
2.31E9                   0.370322052430339        -0.755653730725442
2.34E9                   0.2984623384867476       -0.7858987798868413
2.37E9                   0.22429809187730534      -0.809349212118028
2.4E9                    0.1484570862556808       -0.825863099984643
2.43E9                   0.07156459981658579      -0.8353484802545866
2.46E9                   -0.005754816855466061    -0.8377580263158766
2.49E9                   -0.08287364989484908     -0.8330887443431003
2.52E9                   -0.1591598117608875      -0.8213863126388624
2.55E9                   -0.23397935003020348     -0.8027511614257424
2.58E9                   -0.306703051887253       -0.7773432029542866
2.61E9                   -0.37671500913904943     -0.7453836404313721
2.64E9                   -0.4434212583496356      -0.7071538908424828
2.67E9                   -0.5062574209749756      -0.6629924552873854
2.7E9                    -0.5646950344128724      -0.6132906274814083
2.73E9                   -0.6182466859584466      -0.5584876615478583
2.76E9                   -0.6664701899921679      -0.49906573021507833
2.79E9                   -0.7089720262624095      -0.4355448084672575
2.82E9                   -0.7454101890860553      -0.3684775169863292
2.85E9                   -0.7754965331853271      -0.2984439217861054
2.88E9                   -0.7989986566445026      -0.22604628080124678
2.91E9                   -0.8157413342953538      -0.15190373581244346
2.94E9                   -0.8256075009552192      -0.07664695909034247
2.97E9                   -0.8285387785236248      -9.127745261436603E-4
3.0E9                    -0.824535540623265       0.0746612186542106
3.03E9                   -0.8136565111525755      0.14944198552883317
3.06E9                   -0.7960178974076385      0.22280632035425035
3.09E9                   -0.7717920636715182      0.29414599665592894
3.12E9                   -0.7412057566637186      0.36287276226839454
3.15E9                   -0.7045378995426494      0.4284231405966872
3.18E9                   -0.6621169756052246      0.4902630024242039
3.21E9                   -0.6143180258606729      0.5478918767613644
3.24E9                   -0.5615592857740687      0.6008469737631902
3.27E9                   -0.5042984854843445      0.6487068967762328
3.3E9                    -0.44302883514870733     0.6910950226820001
3.33E9                   -0.37827471352866787     0.7276825293315268
3.36E9                   -0.3105870752243835      0.7581910450147266
3.39E9                   -0.24053859151660745     0.7823948882085272
3.42E9                   -0.16871854374151418     0.800122856896694
3.45E9                   -0.09572749764423244     0.8112595177967608
3.48E9                   -0.022171803083411847    0.8157459394862896
3.51E9                   0.05134201500000373      0.8135798132337112
