!Trace Data File
!Measurement: Smith Chart
!Data Points: 391
#Freq/Hz  Real  Image
100000000  0.844708979  0.506896555  
110000000  0.828362226  -0.584346771  
120000000  -0.217954382  -1.005002737  
130000000  -0.991986990  -0.158566475  
140000000  -0.478048831  0.849393308  
150000000  0.621740580  0.751855433  
160000000  0.961690009  -0.304750741  
170000000  0.098464005  -1.032065034  
180000000  -0.898931801  -0.480371147  
190000000  -0.747040987  0.634998202  
200000000  0.328444719  0.906561077  
210000000  0.990279377  0.003545836  
220000000  0.393186212  -0.949922800  
230000000  -0.705698133  -0.741091847  
240000000  -0.931223631  0.324062675  
250000000  -0.060158085  0.951714993  
260000000  0.879393458  0.390089273  
270000000  0.698722064  -0.714020908  
280000000  -0.387534142  -0.930129290  
290000000  -0.977137029  -0.063687742  
300000000  -0.481396049  0.811497867  
310000000  0.545211852  0.756369591  
320000000  0.907609761  -0.269896150  
330000000  0.033453904  -0.951791883  
340000000  -0.857616544  -0.365791917  
350000000  -0.646955907  0.626821756  
360000000  0.332932413  0.818084121  
370000000  0.885306180  -0.044352658  
380000000  0.243450969  -0.863100827  
390000000  -0.719246328  -0.523341417  
400000000  -0.743926942  0.453118503  
410000000  0.120876826  0.852259338  
420000000  0.842254937  0.210001692  
430000000  0.510509968  -0.720569074  
440000000  -0.480680019  -0.731034458  
450000000  -0.833477378  0.163949296  
460000000  -0.166648567  0.816466749  
470000000  0.701113820  0.482387364  
480000000  0.757743239  -0.462115645  
490000000  -0.107440084  -0.891190886  
500000000  -0.835253656  -0.252498537  
510000000  -0.515546262  0.655133307  
520000000  0.446864218  0.697802424  
530000000  0.844453573  -0.175047234  
540000000  0.198554456  -0.869287074  
550000000  -0.689078748  -0.561859369  
560000000  -0.764305472  0.379406065  
570000000  0.104866967  0.817094922  
580000000  0.829377353  0.139661536  
590000000  0.445707470  -0.760211825  
600000000  -0.498211086  -0.747619808  
610000000  -0.870224655  0.100469828  
620000000  -0.225743055  0.806585073  
630000000  0.705295801  0.436222285  
640000000  0.646803558  -0.573820770  
650000000  -0.275929689  -0.853500664  
660000000  -0.878156602  -0.169871107  
670000000  -0.535097420  0.675763011  
680000000  0.433578163  0.707159579  
690000000  0.794777393  -0.253164709  
700000000  -0.006644094  -0.864843965  
710000000  -0.797109544  -0.368799537  
720000000  -0.695008814  0.510199487  
730000000  0.157317370  0.817220867  
740000000  0.806662321  0.102998421  
750000000  0.316954613  -0.755855322  
760000000  -0.605338335  -0.570428669  
770000000  -0.774443567  0.286987782  
780000000  -0.087108299  0.801081836  
790000000  0.694405019  0.366283476  
800000000  0.546156645  -0.554584444  
810000000  -0.362226367  -0.694866478  
820000000  -0.782168329  0.060038846  
830000000  -0.279186159  0.724295378  
840000000  0.543687403  0.540924430  
850000000  0.695832074  -0.311951697  
860000000  -0.046605598  -0.758611798  
870000000  -0.712202132  -0.247842029  
880000000  -0.498627007  0.547841370  
890000000  0.328221202  0.654845834  
900000000  0.731487334  -0.087298855  
910000000  0.195418119  -0.720028222  
920000000  -0.568682611  -0.486588091  
930000000  -0.667497814  0.301386863  
940000000  0.049423251  0.709285259  
950000000  0.692913055  0.151869342  
960000000  0.387069702  -0.620679259  
970000000  -0.393075049  -0.646258056  
980000000  -0.757867634  0.019075764  
990000000  -0.297532976  0.670415044  
1000000000  0.535653591  0.452135116  
1010000000  0.571445763  -0.413677573  
1020000000  -0.177116156  -0.723275602  
1030000000  -0.740289152  -0.223701671  
1040000000  -0.566340566  0.519556284  
1050000000  0.251139522  0.686091304  
1060000000  0.688860416  -0.095546983  
1070000000  0.082678303  -0.713696659  
1080000000  -0.643048286  -0.417804033  
1090000000  -0.720390677  0.327389330  
1100000000  -0.061476782  0.772818983  
1110000000  0.665564954  0.278050482  
1120000000  0.380436659  -0.580434024  
1130000000  -0.459080875  -0.573371351  
1140000000  -0.771496594  0.133676916  
1150000000  -0.288937330  0.743742406  
1160000000  0.523240805  0.545247614  
1170000000  0.606225729  -0.332165301  
1180000000  -0.174881816  -0.663858712  
1190000000  -0.722898662  -0.100509435  
1200000000  -0.446346223  0.620394230  
1210000000  0.355098784  0.655287504  
1220000000  0.675202370  -0.112937897  
